"c_fips","s_fips","state","county","ttl_pop","male_pop","med_age","male_med_age","female_med_age","white_pop","black_pop","native_pop","asian_pop","pacific_pop","other_race_pop","mult_race_pop","white_nonhisp_pop","hisp_ttl_pop","white_hisp_pop","black_hisp_pop","med_income","hurricane_2016","hurricane_2017","hurricane_2018","hurricane_2019","hurricane_2015","any_weather_2016","any_weather_2017","any_weather_2018","any_weather_2019","any_weather_2015","prop_dem","prop_rep","prop_lib","prop_green","prop_other","ttl_votes","happening","happening_oppose","weather_flag","hurricane_flag","poli_lean"
59,16,"IDAHO","LEMHI COUNTY",7847,0.508092264559704,52.1,52.6,51.7,0.946858672103989,0.000382311711482095,0.00509748948642793,0,0.00101949789728559,0.0075187969924812,0.0391232318083344,0.932840576016312,0.0341531795590672,0.0140180960876768,0,39324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.217813423385395,0.758125791473195,0.0164626424651752,0,0.0075981426762347,0.603797629667389,62.818,18.841,FALSE,FALSE,"red"
59,17,"ILLINOIS","GALLATIN COUNTY",5064,0.486374407582938,45.6,44.4,46.4,0.965244865718799,0.00513428120063191,0.00513428120063191,0.00118483412322275,0,0.00276461295418641,0.0205371248025276,0.956161137440758,0.0130331753554502,0.00908372827804107,0,44076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.232610321615557,0.755048616305161,0.00673148840688108,0.0037397157816006,0.0018698578908003,0.528041074249605,60.28,18.971,FALSE,FALSE,"red"
59,18,"INDIANA","HANCOCK COUNTY",75164,0.492775796924059,39.8,38.9,40.8,0.942672023841201,0.0236815496780374,0.000119738172529402,0.00803576180086212,0,0.00589377893672503,0.0195971475706455,0.923780001064339,0.0236416369538609,0.0188920227768613,0,74072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.300505697839715,0.6757241732889,0.0236769126797325,4.6608095826245e-05,4.6608095826245e-05,0.570898302378798,59.536,20.336,FALSE,FALSE,"red"
59,19,"IOWA","DICKINSON COUNTY",17127,0.497401763297717,48.4,46.7,50.7,0.974076020318795,0.00449582530507386,0.00280259239796812,0.00887487592689905,0,0.00268581771471945,0.00706486833654464,0.956968529222864,0.0200852455187715,0.0171074910959304,0,59969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.325595873354678,0.662753468516542,0.00818214158662398,0.000711490572749911,0.00275702596940591,0.656507269224032,63.544,17.677,FALSE,FALSE,"red"
59,20,"KANSAS","FRANKLIN COUNTY",25558,0.490883480710541,40,39.2,40.5,0.933836763440019,0.00927302605837703,0.00555599029658033,0.00383441583848501,0.000313013537835511,0.0130683152046326,0.0341184756240707,0.909930354487832,0.0416699272243525,0.0239064089521872,0.00129118084357148,56582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.295744169271459,0.679570409553579,0.0246854211749619,0,0,0.488183738946709,62.111,17.7,FALSE,FALSE,"red"
59,21,"KENTUCKY","DAVIESS COUNTY",100474,0.488494535899835,38.9,38,40.2,0.90229313056114,0.0435137448494138,0.00168202719111412,0.0175866393295778,0.00251806437486315,0.00609112805302864,0.0263152656408623,0.880177956486255,0.0313115830961244,0.022115174074885,0.000467782709954814,51673,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.350995125913891,0.630036555645816,0.0136068237205524,0,0.00536149471974005,0.490077034854788,58.535,17.942,FALSE,FALSE,"red"
59,22,"LOUISIANA","LA SALLE PARISH",14936,0.521089983931441,38.8,36.7,40.2,0.8415907873594,0.113484199250134,0.0103106588109266,0.0119844670594537,0.000937332619175147,0.0104445634708088,0.0112479914301018,0.82732994108195,0.0282538832351366,0.0142608462774505,0.0026111408677022,42104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0901511940087608,0.901229334463756,0.00551080966511234,0,0.00310866186237106,0.473821638993037,57.127,20.852,FALSE,FALSE,"red"
59,26,"MICHIGAN","HILLSDALE COUNTY",45757,0.499180453263981,42.3,41.6,42.7,0.966343947374172,0.00725572043621741,0.00378084227549883,0.00393382433288896,0,0.00314705946631117,0.0155386061149114,0.946565552811592,0.0231877089844177,0.0197783945625806,0.000458946172170378,49622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.252467599347695,0.731138958029354,0.0112007552999743,0.00240322719079907,0.0027894601321775,0.509255414472103,59.742,20.036,FALSE,FALSE,"red"
59,27,"MINNESOTA","ISANTI COUNTY",39430,0.506543241186914,40,38.7,40.8,0.951306112097388,0.00486938879026122,0.0034491503931017,0.0146081663707837,0.000152168399695663,0.00512300278975399,0.020492011159016,0.937331980725336,0.020314481359371,0.0139741313720517,0.000355059599289881,74616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.294532700639571,0.680462141530844,0.0125438415514751,0.00325974829791624,0.00920156798019393,0.614633527770733,63.867,16.705,FALSE,FALSE,"red"
59,28,"MISSISSIPPI","JACKSON COUNTY",142376,0.49362954430522,38.8,38,39.6,0.707640332640333,0.212851885149182,0.00427740630443333,0.024119233578693,0.000575939765128954,0.0269848850929932,0.0235503174692364,0.676097095016014,0.0649126257234365,0.0315432376243187,0.00297100634938473,51657,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.318556001686743,0.665438278055846,0.00869039106759804,0.00139339603615496,0.00592193315365858,0.383091251334495,63.846,15.528,FALSE,FALSE,"red"
59,29,"MISSOURI","DALLAS COUNTY",16617,0.487994222783896,44,42.2,44.7,0.962327736655233,0.000782331347415298,0.0140217849190588,0.00547631943190708,0,0.00198591803574652,0.0154059096106397,0.945597881687429,0.0209424083769634,0.0167298549678041,0.000481434675332491,43542,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.170286278381046,0.816757156959526,0.00888450148075025,0.00259131293188549,0.00148075024679171,0.487693326111813,63.43,16.909,TRUE,FALSE,"red"
59,30,"MONTANA","MEAGHER COUNTY",1888,0.515889830508475,48,45.2,48.6,0.926377118644068,0.000529661016949153,0.013771186440678,0.00158898305084746,0,0.0466101694915254,0.0111228813559322,0.926377118644068,0.0466101694915254,0,0,46607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.232432432432432,0.75045045045045,0.0171171171171171,0,0,0.587923728813559,65.885,16.707,FALSE,FALSE,"red"
59,31,"NEBRASKA","FILLMORE COUNTY",5547,0.495402920497566,47,45.5,48.7,0.968811970434469,0.00378583017847485,0.00576888408148549,0.00558860645393907,0,0.00432666306111412,0.0117180457905174,0.936361997476113,0.0393005228051199,0.0324499729583559,0,60313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.221123165283982,0.75271218889598,0.0261646458200383,0,0,0.564990084730485,61.253,18.834,TRUE,FALSE,"red"
59,35,"NEW MEXICO","UNION COUNTY",4133,0.537382046939269,39.8,39.1,42.4,0.866924751996129,0.0162109847568352,0.0208081296878781,0.000241954996370675,0,0.0537140091942899,0.0421001693684975,0.512944592305831,0.423421243648681,0.353980159690298,0.0019356399709654,35884,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.214086081609838,0.775852431525992,0.00614868641699273,0.00111794298490777,0.00279485746226942,0.432857488507138,63.517,16.957,FALSE,FALSE,"red"
59,36,"NEW YORK","NASSAU COUNTY",1356509,0.486611589012679,41.7,40,43.4,0.680329433862953,0.117107221551792,0.00288387323637366,0.0965500413192983,0.000296348936866619,0.0725302965184897,0.0303027845742269,0.59983604974239,0.169022837297799,0.0804933841205624,0.00562030919072413,116100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.536999792786534,0.442483365363389,0.00486748495670864,0.00260574319886127,0.0130436136945078,0.544315592450916,77.439,9.383,FALSE,FALSE,"blue"
59,37,"NORTH CAROLINA","DAVIE COUNTY",42257,0.484771753792271,45.2,43.2,47.1,0.893414108905033,0.0495539200605817,0.00298175450221265,0.00709941548145869,0,0.0179615211680905,0.028989279882623,0.844096836027167,0.0680360650306458,0.0493172728778664,0,60434,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.265220655051164,0.720161194737466,0.00841531350005926,0.00209395124649362,0.00410888546481767,0.59897768417067,62.492,17.25,TRUE,TRUE,"red"
59,38,"NORTH DAKOTA","MORTON COUNTY",30868,0.504211481145523,37.8,37.6,38,0.911915252040949,0.0100427627316315,0.0331735130231955,0.00651159777115459,0,0.0169755086173383,0.0213813658157315,0.897920176234288,0.0347285214461578,0.0139950758066606,0.000129584035246858,70556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.232986340935074,0.736686924604368,0.0259943438233347,0,0.00433239063722246,0.538389270441882,60.378,19.714,FALSE,FALSE,"red"
59,39,"OHIO","GUERNSEY COUNTY",39111,0.499450282529212,42.2,40,44.4,0.949707243486487,0.0113523049781391,0.00278693973562425,0.00437217151185089,0,0.00782388586331211,0.0239574544245864,0.941985630640996,0.0117613970494234,0.00772161284549104,0.000485796834650098,45917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.251069665386725,0.735436094349973,0.00970927043335162,0,0.00378496982995063,0.466109278719542,60.003,18.202,FALSE,FALSE,"red"
59,40,"OKLAHOMA","HARPER COUNTY",3760,0.493617021276596,39.7,40.4,35.9,0.923670212765957,0.000265957446808511,0.00372340425531915,0,0,0.0542553191489362,0.0180851063829787,0.758244680851064,0.22313829787234,0.165425531914894,0,46154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.0914593140551446,0.892400806993948,0.0121049092131809,0,0.00403496973772697,0.395478723404255,62.498,18.952,FALSE,FALSE,"red"
59,41,"OREGON","UMATILLA COUNTY",77129,0.520621296788497,36.5,35.6,37.5,0.857628129497336,0.0095943160160251,0.0319335139830673,0.0103722335308379,0.00258009309079594,0.0476733783661139,0.0402183355158241,0.657223612389633,0.267927757393458,0.200404517107703,0.000246340546357401,54699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.324081360857195,0.643804104364671,0.0223984502693868,0.00272413584357407,0.00699194866517344,0.42834731423978,62.572,16.604,FALSE,FALSE,"red"
59,42,"PENNSYLVANIA","GREENE COUNTY",36870,0.51990778410632,42.2,41.3,43.9,0.940303770002712,0.0312449145646867,0.000298345538378085,0.00358014646053702,0.000189856251695145,0.00282072145375644,0.0215622457282343,0.934147002983455,0.0152698671006238,0.00615676701925685,0.00254949823704909,54776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.277944422434773,0.711924840115456,0.0101307374497708,0,0,0.479224301600217,58.343,16.232,FALSE,FALSE,"red"
59,45,"SOUTH CAROLINA","LAURENS COUNTY",66846,0.486865332256231,40.7,38.5,42.9,0.701014271609371,0.240597791939682,0.00146605630853005,0.00474224336534722,0.000658229363013494,0.0228884301229692,0.028632977291087,0.678634473266912,0.0488136911707507,0.0223797983424588,0.00076294767076564,43304,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.333213067436368,0.656127000787195,0.00780635003935975,0.00219758593545001,0.00065599580162687,0.45609310953535,63.473,12.833,TRUE,TRUE,"red"
59,46,"SOUTH DAKOTA","HAND COUNTY",3256,0.50460687960688,47.4,45.5,48.3,0.980958230958231,0.00122850122850123,0,0.00583538083538084,0,0,0.011977886977887,0.964373464373464,0.0165847665847666,0.0165847665847666,0,54155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.203159041394336,0.780501089324619,0.0163398692810458,0,0,0.563882063882064,63.102,18.183,FALSE,FALSE,"red"
59,47,"TENNESSEE","GREENE COUNTY",68834,0.488915361594561,44.7,43.3,46,0.945695441206381,0.0218060842025743,0.00257140366679257,0.00396606328268007,0.00100241159891914,0.00720574134875207,0.0177528546939013,0.930470407066275,0.0288956039166691,0.0152250341401052,0.000377720312636197,42595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.185103428632463,0.792501869192153,0,0,0.0223947021753836,0.408039631577418,58.068,19.896,FALSE,FALSE,"red"
59,48,"TEXAS","CALLAHAN COUNTY",13856,0.497907043879908,44.2,41.5,45.8,0.942407621247113,0.00909353348729792,0.000360854503464203,0.004979792147806,0,0.0119803695150115,0.0311778290993072,0.859988452655889,0.0962759815242494,0.082419168591224,0,48651,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.107435597189696,0.879976580796253,0.0103922716627635,0.00219555035128806,0,0.493071593533487,56.45,23.078,TRUE,FALSE,"red"
59,5,"ARKANSAS","HOT SPRING COUNTY",33597,0.520403607464952,41.3,39.5,43.6,0.84632556478257,0.114117331904634,0.0045242134714409,0.00395868678751079,0.00023811649849689,0.0134833467273864,0.0173527398279608,0.825341548352531,0.0350031252790428,0.0209840164300384,0.000535762121618002,43889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.245440789997611,0.732818348331608,0.00740622760213427,0.00127418969499084,0.0130604443736561,0.37375360895318,61.026,16.745,FALSE,FALSE,"red"
59,51,"VIRGINIA","FAIRFAX COUNTY",1145862,0.495847667520173,38,37.1,38.9,0.611814511695126,0.0980667829110312,0.00232314187921408,0.191730766881178,0.000739181507022661,0.0487955792233271,0.0465300359031018,0.507406651062693,0.163335550005149,0.104407860632432,0.00321679224897937,124831,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.69845802778577,0.280088084185595,0.0133290533112236,0,0.00812483471741043,0.524708036395308,77.657,8.682,FALSE,FALSE,"blue"
59,53,"WASHINGTON","SKAMANIA COUNTY",11753,0.501999489492045,46.6,45.9,48,0.928358716923339,0.00493491023568451,0.0181230324172552,0.0111460903599081,0.00119118522930316,0.0128477835446269,0.0233982812898834,0.876967582744831,0.0633880711307751,0.0513911341785076,0,65181,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.436542669584245,0.531318380743983,0.0209245076586433,0.00382932166301969,0.00738512035010941,0.622139028333192,67.698,14.2,FALSE,FALSE,"red"
59,54,"WEST VIRGINIA","MINGO COUNTY",24290,0.487896253602305,42.8,42.1,44.2,0.957513379991766,0.0233841086867023,0.000864553314121037,0.000782214903252367,0,0.00650473445862495,0.0109510086455331,0.957513379991766,0,0,0,32764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.13939333466374,0.85252444621832,0.00578726801037717,0.00229495110756336,0,0.412597776862907,57.015,20.658,FALSE,FALSE,"red"
59,55,"WISCONSIN","KENOSHA COUNTY",168524,0.494570506278038,38.5,37.3,39.5,0.854804063516176,0.0756984168427049,0.00456314827561653,0.0158553084427144,0.000433172723172961,0.0207863568393819,0.0278595333602336,0.758277752723648,0.130711352685671,0.0965263107925281,0.00345944791246351,63733,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.475478374540783,0.506795284996281,0.0116860871329081,0.000394419527147333,0.00564583380288039,0.526560015190715,68.807,12.752,FALSE,FALSE,"red"
59,6,"CALIFORNIA","ORANGE COUNTY",3168044,0.493626982453527,38.1,36.7,39.3,0.609607379190441,0.0175474204272415,0.00455296706737659,0.204871523249046,0.00320450094758785,0.11917858464087,0.0410376244774378,0.405882935969324,0.34050221524701,0.203724443221117,0.00136424872886866,90234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.534788810029216,0.444446634382598,0.0113822035551894,0.00382297503536203,0.00555937699763421,0.480458289089419,73.596,9.705,FALSE,FALSE,"blue"
59,8,"COLORADO","JEFFERSON COUNTY",574798,0.498282875027401,40.3,39,41.8,0.90574253911809,0.0118980928952432,0.00691373317234924,0.0282812396702842,0.000558457057957752,0.0185334674094204,0.0280724706766551,0.781222272868034,0.153671376727128,0.124520266250057,0.00122999732079792,82986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.578750152375198,0.39330556129723,0.0169441220273586,0.00288585375160988,0.00811431054860371,0.656505415815643,70.247,14.054,FALSE,FALSE,"blue"
590,51,"VIRGINIA","DANVILLE CITY",41070,0.459775992208425,40.9,37.2,45.1,0.45500365230095,0.493864134404675,0.000827854881908936,0.0117604090577064,0.000803506208911614,0.00552714877039201,0.0322132943754565,0.423886048210373,0.0431701972242513,0.0311176040905771,0.00625760896031166,37203,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.601870888157895,0.381784539473684,0.0100226151315789,0,0.00632195723684211,0.47372778183589,72.466,8.172,FALSE,FALSE,"blue"
595,51,"VIRGINIA","EMPORIA CITY",5442,0.451120911429621,35.4,33.6,36.2,0.280227857405366,0.632120543917677,0.000735023888276369,0.00257258360896729,0,0.000735023888276369,0.083608967291437,0.244579198823962,0.0679897096655641,0.0356486585814039,0.00367511944138184,27063,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.676174496644295,0.316275167785235,0.00545302013422819,0,0.00209731543624161,0.438074237412716,75.802,5.54,FALSE,FALSE,"blue"
6,35,"NEW MEXICO","CIBOLA COUNTY",26891,0.506191662638057,37.3,36.1,38.6,0.480904391803949,0.0110445874084266,0.415454984939199,0.00148748651965342,0.000334684466922019,0.0588672790152839,0.0319065858465658,0.193112937414005,0.383622773418616,0.287791454389945,0.00223122977948012,39413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.532966415814894,0.446478715039874,0.0111198472425025,0.00550376277659216,0.00393125912613726,0.331077312111859,74.423,10.177,FALSE,FALSE,"blue"
600,51,"VIRGINIA","FAIRFAX CITY",23531,0.486337172240874,38.2,36.5,39.8,0.678041732183078,0.0491691810802771,0.000552462708767158,0.171688411032255,0,0.0495516552632697,0.0509965577323531,0.562152054736305,0.171815902426586,0.115889677446772,0,116979,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.68021057314451,0.297100911989323,0.0149032401571884,0,0.00778527470897902,0.573158811780205,80.38,7.8,FALSE,FALSE,"blue"
61,1,"ALABAMA","GENEVA COUNTY",26417,0.485861377143506,43.2,42,44.8,0.865730400878222,0.0960744974826816,0.00946360298292766,0.00435325737214672,0.000454252943180528,0.00794942650565923,0.0159745618351819,0.838513078699322,0.0397849869402279,0.0272173221788999,0.00193057500851724,41732,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.127142287764049,0.864726982861698,0,0,0.00813072937425269,0.47488359768331,56.687,20.55,FALSE,FALSE,"red"
61,12,"FLORIDA","INDIAN RIVER COUNTY",153989,0.480235601244245,53.5,52.1,54.7,0.864366935300573,0.0885322977615284,0.00250017858418458,0.0132282175999584,0.000370156309866289,0.0100526660995266,0.0209495483443623,0.752943392060472,0.123794556754054,0.111423543240102,0.000298722636032444,54740,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.388207295556194,0.603914488531451,0.00547782200155923,0.00120019695539781,0.00120019695539781,0.633058205456234,67.28,15.378,TRUE,TRUE,"red"
61,13,"GEORGIA","CLAY COUNTY",2951,0.483564893256523,49.8,46,51.1,0.357844798373433,0.623856319891562,0,0.0101660454083362,0,0.00576075906472382,0.0023720772619451,0.354117248390376,0.00372754998305659,0.00372754998305659,0,22325,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.550906555090656,0.444211994421199,0.00488145048814505,0,0,0.485936970518468,74.299,6.383,FALSE,FALSE,"blue"
61,16,"IDAHO","LEWIS COUNTY",3838,0.495049504950495,48.6,47.1,49.6,0.866857738405419,0.00130276185513288,0.083637311099531,0.0138092756644085,0.000260552371026576,0.00651380927566441,0.0276185513288171,0.838196977592496,0.0455966649296509,0.0286607608129234,0,41198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.186631016042781,0.796256684491979,0.00855614973262032,0,0.00855614973262032,0.487232933819698,62.632,18.918,FALSE,FALSE,"red"
61,17,"ILLINOIS","GREENE COUNTY",13132,0.501903746573256,42.5,41.3,45,0.968854706061529,0.0140115747791654,0,0.00205604629911666,0.000533049040511727,0.00479744136460554,0.00974718245507158,0.962153518123667,0.0121078282059092,0.00670118793786171,7.61498629302467e-05,49885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.216637224987956,0.766018949735025,0.0112413682351052,0.00337241047053156,0.00273004657138269,0.474185196466646,59.772,19.323,FALSE,FALSE,"red"
61,18,"INDIANA","HARRISON COUNTY",39940,0.497295943915874,42.3,41.3,43.2,0.966149223835754,0.00630946419629444,0.00132699048572859,0.0043314972458688,0,0.0086129193790686,0.0132699048572859,0.953655483224837,0.0192538808212318,0.0124937406109164,0.000350525788683025,57712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.264034394149041,0.719756868946432,0.0159616525004942,0.00014825064241945,9.8833761612967e-05,0.506659989984978,56.933,19.04,FALSE,FALSE,"red"
61,19,"IOWA","DUBUQUE COUNTY",96982,0.493060567940443,38.6,37,40.2,0.925790352848982,0.0354704996803531,0.00257779794188612,0.0108267513559217,0.00524839660968015,0.00491843847311872,0.0151677630900579,0.907487987461591,0.0246953042832691,0.0183023653873915,0.000371202903631602,63031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.47578162667359,0.507324852575752,0.0103104253977673,0.00231799132144049,0.00426510403145051,0.556041327256604,69.037,14.649,FALSE,FALSE,"red"
61,20,"KANSAS","GEARY COUNTY",34025,0.534077883908891,26.4,25.7,27.5,0.678207200587803,0.187391623806025,0.0119617927994122,0.0295664952240999,0.0103453343130051,0.0270683321087436,0.0554592211609111,0.566024981631154,0.161822189566495,0.11218221895665,0.0105510653930933,53133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.41476621888993,0.554305946058523,0.0309278350515464,0,0,0.282233651726672,67.888,13.925,FALSE,FALSE,"red"
61,21,"KENTUCKY","EDMONSON COUNTY",12138,0.503954522985665,44.3,43.2,45.2,0.954687757455923,0.0149118470917779,0.00444883835887296,0.000823858955346845,0,0.000164771791069369,0.0249629263470094,0.950898006261328,0.00749711649365629,0.00378975119459549,0,43401,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.200130484423422,0.787473495351492,0.00978633175664655,0,0.00260968846843908,0.50510792552315,57.289,19.818,TRUE,FALSE,"red"
61,22,"LOUISIANA","LINCOLN PARISH",47246,0.486221055750751,28.3,26.8,30.2,0.542352791770732,0.408648351183169,0.00247640011852855,0.0166998264403336,2.11658129788765e-05,0.0183507598526859,0.0114507048215722,0.53297633662109,0.0306269313804343,0.0093764551496423,0.00275155568725395,35467,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.392166018158236,0.586822308690013,0.0143190661478599,0,0.00669260700389105,0.407971045167845,68.647,11.996,FALSE,FALSE,"red"
61,26,"MICHIGAN","HOUGHTON COUNTY",36070,0.540476850568339,33,28.5,38,0.932464652065428,0.00770723593013585,0.00396451344607707,0.0277238702522872,0.000526753534793457,0.00601607984474633,0.0215968949265317,0.920737454948711,0.0163293595785972,0.0117271971167175,0.000360410313279734,43183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.41889627587698,0.560942651748554,0.0154045727257986,0.00264850548618994,0.0021079941624777,0.512919323537566,69.782,13.524,FALSE,FALSE,"red"
61,27,"MINNESOTA","ITASCA COUNTY",45141,0.506479696949558,46.3,45,47.6,0.927693227885957,0.00491792383863893,0.0370616512704637,0.00425333953612016,6.64584302518775e-05,0.00179437761680069,0.0242130214217674,0.917458629627168,0.0149309939965885,0.0102345982587891,4.43056201679183e-05,55139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.406084108279056,0.573735928617145,0.00929934866910131,0.00289898723692632,0.00798162719777117,0.588400788640039,61.529,14.921,FALSE,FALSE,"red"
61,28,"MISSISSIPPI","JASPER COUNTY",16505,0.486822175098455,41,40.5,43.1,0.447076643441381,0.543108149045744,6.05877006967586e-05,0,0,0.00436231445016662,0.00539230536201151,0.447076643441381,0.00454407755225689,0,0.00454407755225689,35872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.496909340659341,0.492445054945055,0.00343406593406593,0.000686813186813187,0.00652472527472527,0.529294153286883,67.174,10.027,FALSE,FALSE,"blue"
61,29,"MISSOURI","DAVIESS COUNTY",8295,0.502712477396022,41.1,40.4,42.1,0.971066907775769,0.00602772754671489,0.0055455093429777,0.00180831826401447,0.00108499095840868,0.00277275467148885,0.0116937914406269,0.959252561784207,0.0156720916214587,0.0118143459915612,0,51679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.190744055228842,0.793147532600358,0.0125287650217336,0.00153413449245717,0.00204551265660956,0.471488848704039,63.109,16.577,FALSE,FALSE,"red"
61,30,"MONTANA","MINERAL COUNTY",4251,0.512114796518466,51.7,52.1,51.4,0.927311220889203,0.00799811808986121,0.0268172194777699,0.00846859562455893,0,0.00141143260409315,0.0279934133145142,0.914137849917666,0.0131733709715361,0.0131733709715361,0,41705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.267655091689426,0.713226687475614,0.019118220834959,0,0,0.602916960715126,66.361,16.323,FALSE,FALSE,"red"
61,31,"NEBRASKA","FRANKLIN COUNTY",2987,0.49313692668229,50.8,50.1,51.4,0.976899899564781,0.00502176096417811,0.00033478406427854,0.00200870438567124,0.00100435219283562,0.00301305657850686,0.0117174422497489,0.956812855708068,0.0231001004352193,0.0200870438567124,0,49282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.160092807424594,0.833526682134571,0.00638051044083527,0,0,0.577167726816204,60.007,20.234,FALSE,FALSE,"red"
61,35,"NEW MEXICO","VALENCIA COUNTY",76027,0.503031817643732,38.9,37.8,40.5,0.830191905507254,0.0139292619727202,0.0428400436686966,0.00929932787036184,0,0.0704749628421482,0.0332644981388191,0.325989451116051,0.605784786983572,0.504202454391203,0.00336722480171518,48945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.441893608451839,0.537968212659169,0.0125786163522013,0.0041825448461753,0.00337701769061561,0.424546542675628,70.643,12.105,FALSE,FALSE,"red"
