disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh,id
4337,2017-09-10T00:00:00.000Z,HURRICANE IRMA,2017-09-04T00:00:00.000Z,2017-10-18T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,2017-09-10T00:00:00.000Z,2017-10-20T00:00:00.000Z,,6bc385984251f291f45534151b9dba6ae8dcd06b,2021-07-13T23:01:15.169Z,5aa2d570cb4f0f7020b1707a
4319,2017-06-16T00:00:00.000Z,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T00:00:00.000Z,2017-05-03T00:00:00.000Z,Major Disaster,KS,Kansas,Snow,2017-06-16T00:00:00.000Z,2017-06-16T00:00:00.000Z,,0582e1a7e177410164992a6111b16032d277a3bb,2021-07-13T23:01:15.252Z,5aa2d570cb4f0f7020b1707f
4300,2017-02-11T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2017-02-07T00:00:00.000Z,2017-02-07T00:00:00.000Z,Major Disaster,LA,Louisiana,Tornado,2017-02-11T00:00:00.000Z,2017-02-11T00:00:00.000Z,,a2deef396aceb2e00d4e0d66ba986d293f319069,2021-07-13T23:01:15.327Z,5aa2d570cb4f0f7020b17083
4294,2017-01-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2017-01-02T00:00:00.000Z,2017-01-02T00:00:00.000Z,Major Disaster,GA,Georgia,Severe Storm(s),2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,831f7f0b61dab950a60751cfd1f83ba01c6afe4b,2021-07-13T23:01:15.332Z,5aa2d570cb4f0f7020b17084
4274,2016-07-15T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-06-11T00:00:00.000Z,2016-06-13T00:00:00.000Z,Major Disaster,OK,Oklahoma,Flood,2016-07-15T00:00:00.000Z,2016-07-15T00:00:00.000Z,,47c1fdd886d4a6f75a78f8efc21bee006ba16b5d,2021-07-13T23:01:15.428Z,5aa2d570cb4f0f7020b17089
4290,2016-11-02T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-21T00:00:00.000Z,2016-09-24T00:00:00.000Z,Major Disaster,MN,Minnesota,Flood,2016-11-02T00:00:00.000Z,2016-11-02T00:00:00.000Z,,9ae4d8a66dbe69e096eb0b2f1e9e00d231ff38b0,2021-07-13T23:01:15.345Z,5aa2d570cb4f0f7020b17085
4269,2016-04-25T00:00:00.000Z,SEVERE STORMS AND FLOODING ,2016-04-17T00:00:00.000Z,2016-04-30T00:00:00.000Z,Major Disaster,TX,Texas,Flood,2016-04-25T00:00:00.000Z,2016-06-29T00:00:00.000Z,,6b3bc73ac8c4a5ea1542dea9c9c1b541e8bdcd1e,2021-07-13T23:01:15.441Z,5aa2d570cb4f0f7020b1708a
3378,2016-10-06T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-30T00:00:00.000Z,Emergency,SC,South Carolina,Hurricane,2016-10-06T00:00:00.000Z,2018-01-11T00:00:00.000Z,2017-12-20T00:00:00.000Z,2effb74ce533ec5ec8c7e0b0bca5a9b94ea709f1,2021-07-13T23:01:15.357Z,5aa2d570cb4f0f7020b17087
4279,2016-09-16T00:00:00.000Z,SEVERE STORM AND FLOODING,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,Major Disaster,MD,Maryland,Flood,2016-09-16T00:00:00.000Z,2016-09-16T00:00:00.000Z,,caae8a9dc1a7f9cc77ee5e891d84f30b5da99076,2021-07-13T23:01:15.362Z,5aa2d570cb4f0f7020b17088
4285,2016-10-10T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-24T00:00:00.000Z,Major Disaster,NC,North Carolina,Hurricane,2016-10-10T00:00:00.000Z,2016-11-14T00:00:00.000Z,,e9c6f2ba2496db16358bf552007254661c042571,2021-07-13T23:01:15.353Z,5aa2d570cb4f0f7020b17086
4264,2016-03-14T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-24T00:00:00.000Z,Major Disaster,NJ,New Jersey,Severe Storm(s),2016-03-14T00:00:00.000Z,2016-03-14T00:00:00.000Z,,a2f1e80b2656972099658f6039bd002186704ebe,2021-07-13T23:01:15.450Z,5aa2d570cb4f0f7020b1708b
4242,2015-10-15T00:00:00.000Z,SEVERE WINDSTORM,2015-08-29T00:00:00.000Z,2015-08-29T00:00:00.000Z,Major Disaster,WA,Washington,Severe Storm(s),2015-10-15T00:00:00.000Z,2015-10-15T00:00:00.000Z,,d3ea22db5aeba6a8de8600083c7c7d229e4c9523,2021-07-13T23:01:15.517Z,5aa2d570cb4f0f7020b17090
4283,2016-10-08T00:00:00.000Z,HURRICANE MATTHEW,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,2016-10-09T00:00:00.000Z,2016-10-25T00:00:00.000Z,,79f350f98bd52f571789646c5a06e4f837d62bcb,2021-07-13T23:01:15.354Z,5aa2d570cb4f0f7020b17095
4262,2016-03-07T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,VA,Virginia,Snow,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,,dff59b12f158ee9e91b8f093e82d13d066dde8d5,2021-07-13T23:01:15.453Z,5aa2d570cb4f0f7020b1709a
3373,2015-10-03T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-10-01T00:00:00.000Z,2015-10-23T00:00:00.000Z,Emergency,SC,South Carolina,Severe Storm(s),2015-10-03T00:00:00.000Z,2017-12-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,3b0ab148280aee613eac01fcc00869d7d1d001e8,2021-07-13T23:01:15.522Z,5aa2d570cb4f0f7020b1709f
4281,2016-09-29T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2016-08-23T00:00:00.000Z,2016-08-27T00:00:00.000Z,Major Disaster,IA,Iowa,Flood,2016-09-29T00:00:00.000Z,2016-09-30T00:00:00.000Z,,53165ac632bd6a5b5421ae355c6ba37b9bbc1548,2021-07-13T23:01:15.361Z,5aa2d570cb4f0f7020b170a4
4256,2016-02-10T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-12-26T00:00:00.000Z,2016-01-05T00:00:00.000Z,Major Disaster,OK,Oklahoma,Severe Storm(s),2016-02-10T00:00:00.000Z,2016-02-10T00:00:00.000Z,,85f762774446359f47b75967f7df7e037bd35d3f,2021-07-13T23:01:15.459Z,5aa2d570cb4f0f7020b170a9
4299,2017-02-10T00:00:00.000Z,SEVERE WINTER STORM,2017-01-13T00:00:00.000Z,2017-01-16T00:00:00.000Z,Major Disaster,OK,Oklahoma,Severe Storm(s),2017-02-10T00:00:00.000Z,2017-02-10T00:00:00.000Z,,79fffcdd4da0df64dd20776b3565d59e67b2ebf2,2021-07-13T23:01:15.328Z,5aa2d570cb4f0f7020b170ae
4278,2016-08-26T00:00:00.000Z,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-07-02T00:00:00.000Z,2016-07-09T00:00:00.000Z,Major Disaster,KY,Kentucky,Severe Storm(s),2016-08-26T00:00:00.000Z,2016-08-26T00:00:00.000Z,,1e7b6ce10730e004d8029096070c8de7b009c319,2021-07-13T23:01:15.365Z,5aa2d570cb4f0f7020b170b3
4250,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2016-01-09T00:00:00.000Z,Major Disaster,MO,Missouri,Flood,2016-01-21T00:00:00.000Z,2016-01-21T00:00:00.000Z,,a8c63296c1b8bb1a3292e8df1ce5ea1c57267c07,2021-07-13T23:01:15.506Z,5aa2d570cb4f0f7020b1708e
4293,2016-12-15T00:00:00.000Z,WILDFIRES,2016-11-28T00:00:00.000Z,2016-12-09T00:00:00.000Z,Major Disaster,TN,Tennessee,Fire,2016-12-15T00:00:00.000Z,2016-12-15T00:00:00.000Z,,bae6bfd5d9d336290128ff609ec60af59cd1795e,2021-07-13T23:01:15.335Z,5aa2d570cb4f0f7020b17093
4272,2016-06-11T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-05-22T00:00:00.000Z,2016-06-24T00:00:00.000Z,Major Disaster,TX,Texas,Flood,2016-06-11T00:00:00.000Z,2016-08-01T00:00:00.000Z,,b9e5fa1d38478dcb5efa8198db12f96a68845f99,2021-07-13T23:01:15.436Z,5aa2d570cb4f0f7020b17098
4249,2016-01-15T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-11-12T00:00:00.000Z,2015-11-21T00:00:00.000Z,Major Disaster,WA,Washington,Severe Storm(s),2016-01-16T00:00:00.000Z,2016-01-16T00:00:00.000Z,,6140c804df03dbe259801521d3e1a897685c6d74,2021-07-13T23:01:15.507Z,5aa2d570cb4f0f7020b1709d
4287,2016-10-20T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-02T00:00:00.000Z,2016-09-12T00:00:00.000Z,Major Disaster,KS,Kansas,Severe Storm(s),2016-10-20T00:00:00.000Z,2021-11-16T00:00:00.000Z,2021-11-10T00:00:00.000Z,e09aab9a53da44a387a573cd19a374812595f65d,2021-11-16T13:21:22.171Z,5aa2d570cb4f0f7020b170a2
4266,2016-03-19T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2016-03-07T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,TX,Texas,Flood,2016-03-19T00:00:00.000Z,2016-03-30T00:00:00.000Z,,9a3b0fc661a29da7d95262a194d4d8e0c2b15c34,2021-07-13T23:01:15.448Z,5aa2d570cb4f0f7020b170a7
4244,2015-10-30T00:00:00.000Z,SEVERE STORM,2015-08-27T00:00:00.000Z,2015-08-27T00:00:00.000Z,Major Disaster,AK,Alaska,Coastal Storm,2015-10-30T00:00:00.000Z,2015-10-30T00:00:00.000Z,,6d291160b3c440dd09d4340faffbef3e0d6b9e46,2021-07-13T23:01:15.516Z,5aa2d570cb4f0f7020b170ac
4284,2016-10-08T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-15T00:00:00.000Z,Major Disaster,GA,Georgia,Hurricane,2016-10-09T00:00:00.000Z,2016-10-17T00:00:00.000Z,,fde4088cb2cca9c5b820f778790ac7a131c09fe4,2021-07-13T23:01:15.353Z,5aa2d570cb4f0f7020b170b1
4254,2016-02-05T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-26T00:00:00.000Z,2016-01-22T00:00:00.000Z,Major Disaster,AR,Arkansas,Severe Storm(s),2016-02-06T00:00:00.000Z,2016-02-06T00:00:00.000Z,,92c409a15b80c1a9007f059c146266e12431191b,2021-07-13T23:01:15.463Z,5aa2d570cb4f0f7020b1708d
4298,2017-02-01T00:00:00.000Z,SEVERE WINTER STORM,2016-12-24T00:00:00.000Z,2016-12-26T00:00:00.000Z,Major Disaster,SD,South Dakota,Severe Storm(s),2017-02-01T00:00:00.000Z,2017-02-01T00:00:00.000Z,,03bf52066463b376acd9a6c7351323b55f56176a,2021-07-13T23:01:15.330Z,5aa2d570cb4f0f7020b17092
4277,2016-08-14T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-08-11T00:00:00.000Z,2016-08-31T00:00:00.000Z,Major Disaster,LA,Louisiana,Flood,2016-08-14T00:00:00.000Z,2016-09-02T00:00:00.000Z,,e6271c24aabf2a81d8e286fd43fc73babbc463c3,2021-07-13T23:01:15.412Z,5aa2d570cb4f0f7020b17097
4253,2016-02-02T00:00:00.000Z,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, MUDSLIDES, AND A T",2015-12-01T00:00:00.000Z,2015-12-14T00:00:00.000Z,Major Disaster,WA,Washington,Flood,2016-02-02T00:00:00.000Z,2016-02-02T00:00:00.000Z,,f2a7435def4eec6eedab2b89d242e8173786942a,2021-07-13T23:01:15.498Z,5aa2d570cb4f0f7020b1709c
4292,2016-12-02T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-10-20T00:00:00.000Z,2016-10-21T00:00:00.000Z,Major Disaster,PA,Pennsylvania,Flood,2016-12-02T00:00:00.000Z,2016-12-02T00:00:00.000Z,,70fb43b22e99f312662ef07ff0864aa811b770ed,2021-07-13T23:01:15.335Z,5aa2d570cb4f0f7020b170a1
4271,2016-05-24T00:00:00.000Z,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,2016-04-15T00:00:00.000Z,2016-04-16T00:00:00.000Z,Major Disaster,MT,Montana,Severe Storm(s),2016-05-24T00:00:00.000Z,2016-07-07T00:00:00.000Z,,8202718198ef4d0091d262025e0ab2535c437587,2021-07-13T23:01:15.439Z,5aa2d570cb4f0f7020b170a6
4248,2016-01-04T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-28T00:00:00.000Z,Major Disaster,MS,Mississippi,Severe Storm(s),2016-01-04T00:00:00.000Z,2016-01-04T00:00:00.000Z,,f7b0891b969d46d9f25c58fbfe745a5d9e7665de,2021-07-13T23:01:15.508Z,5aa2d570cb4f0f7020b170ab
4289,2016-10-31T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-21T00:00:00.000Z,2016-10-03T00:00:00.000Z,Major Disaster,IA,Iowa,Flood,2016-10-31T00:00:00.000Z,2021-09-30T00:00:00.000Z,2021-06-07T00:00:00.000Z,befbe5d43749384a87023422cd377ae524d5c37b,2021-09-30T14:01:31.633Z,5aa2d570cb4f0f7020b170b0
4247,2015-12-29T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-11-27T00:00:00.000Z,2015-11-29T00:00:00.000Z,Major Disaster,OK,Oklahoma,Severe Ice Storm,2015-12-29T00:00:00.000Z,2016-11-22T00:00:00.000Z,,540cbb348a66bc49e4c4e9e87933476bb29d6706,2021-07-13T23:01:15.513Z,5aa2d570cb4f0f7020b1708f
4288,2016-10-20T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21T00:00:00.000Z,2016-09-22T00:00:00.000Z,Major Disaster,WI,Wisconsin,Flood,2016-10-20T00:00:00.000Z,2016-10-20T00:00:00.000Z,,2375ea7fcbe71bf02ad61baa3b623d1db7062f47,2021-07-13T23:01:15.346Z,5aa2d570cb4f0f7020b17094
4267,2016-03-23T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,PA,Pennsylvania,Snow,2016-03-23T00:00:00.000Z,2016-03-23T00:00:00.000Z,,c0ce9ebd7d0de4304830ef92d9b185c5fed0664e,2021-07-13T23:01:15.447Z,5aa2d570cb4f0f7020b17099
4245,2015-11-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-10-22T00:00:00.000Z,2015-10-31T00:00:00.000Z,Major Disaster,TX,Texas,Severe Storm(s),2015-11-25T00:00:00.000Z,2015-11-25T00:00:00.000Z,,f7dc8a710d9c86032f73acedd61be42a9105fd59,2021-07-13T23:01:15.515Z,5aa2d570cb4f0f7020b1709e
3380,2016-10-07T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-24T00:00:00.000Z,Emergency,NC,North Carolina,Hurricane,2016-10-07T00:00:00.000Z,2018-04-23T00:00:00.000Z,2018-04-18T00:00:00.000Z,756e65d35a2f6c551e86d4f491407170718e6339,2021-07-13T23:01:15.355Z,5aa2d570cb4f0f7020b170a3
4261,2016-03-04T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,MD,Maryland,Snow,2016-03-04T00:00:00.000Z,2016-03-04T00:00:00.000Z,,8eae72f0c03fe348046ae6958e2dd3d8de75bc1f,2021-07-13T23:01:15.454Z,5aa2d570cb4f0f7020b170a8
4240,2015-09-22T00:00:00.000Z,VALLEY FIRE AND BUTTE FIRE,2015-09-09T00:00:00.000Z,2015-10-30T00:00:00.000Z,Major Disaster,CA,California,Fire,2015-09-22T00:00:00.000Z,2015-11-02T00:00:00.000Z,,147965e524a6bf1881418e73e3b4c718f34f6c33,2021-07-13T23:01:15.522Z,5aa2d570cb4f0f7020b170ad
4282,2016-10-06T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-09-11T00:00:00.000Z,2016-09-14T00:00:00.000Z,Major Disaster,HI,Hawaii,Mud/Landslide,2016-10-06T00:00:00.000Z,2016-10-06T00:00:00.000Z,,0b4f7abb31d303bbace2759bc39cda2cf1258768,2021-07-13T23:01:15.358Z,5aa2d570cb4f0f7020b170b2
4259,2016-02-26T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,Major Disaster,GA,Georgia,Severe Storm(s),2016-02-26T00:00:00.000Z,2016-02-26T00:00:00.000Z,,5ccfb338d3348dbe6e27f7c7fb516f2757745d33,2021-07-13T23:01:15.455Z,5aa2d570cb4f0f7020b1708c
4239,2015-08-12T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDE",2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,Major Disaster,KY,Kentucky,Severe Storm(s),2015-08-12T00:00:00.000Z,2015-08-12T00:00:00.000Z,,46543928b6a6e4fa2926c4c4f17b1f8904780df7,2021-07-13T23:01:15.540Z,5aa2d570cb4f0f7020b17091
3377,2016-10-06T00:00:00.000Z,HURRICANE MATTHEW,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,Emergency,FL,Florida,Hurricane,2016-10-06T00:00:00.000Z,2019-07-29T00:00:00.000Z,2019-07-29T00:00:00.000Z,b9f2953bc8c6cb8388df69b05a15c1e487347456,2021-07-13T23:01:15.359Z,5aa2d570cb4f0f7020b17096
4257,2016-02-17T00:00:00.000Z,SEVERE STORM,2015-12-12T00:00:00.000Z,2015-12-15T00:00:00.000Z,Major Disaster,AK,Alaska,Severe Storm(s),2016-02-17T00:00:00.000Z,2016-02-17T00:00:00.000Z,,5581eefead65b47dca5ad52ff537c629ca1a0cb1,2021-07-13T23:01:15.458Z,5aa2d570cb4f0f7020b1709b
4297,2017-01-26T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-21T00:00:00.000Z,2017-01-22T00:00:00.000Z,Major Disaster,GA,Georgia,Tornado,2017-01-26T00:00:00.000Z,2017-02-03T00:00:00.000Z,,da1806ae02147c63f6eba1087b4322a6bfe3d8c2,2021-07-13T23:01:15.331Z,5aa2d570cb4f0f7020b170a0
4276,2016-08-09T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-07-11T00:00:00.000Z,2016-07-12T00:00:00.000Z,Major Disaster,WI,Wisconsin,Severe Storm(s),2016-08-09T00:00:00.000Z,2016-08-09T00:00:00.000Z,,9ecfcbce9b9fe35d6c0a4627d0ec49d10d64fad4,2021-07-13T23:01:15.416Z,5aa2d570cb4f0f7020b170a5
4252,2016-02-01T00:00:00.000Z,SEVERE WINTER STORMS,2015-12-16T00:00:00.000Z,2015-12-27T00:00:00.000Z,Major Disaster,ID,Idaho,Severe Storm(s),2016-02-01T00:00:00.000Z,2016-06-30T00:00:00.000Z,,ac4351d277cd97fa918b9f500fa49d8b9d74f02e,2021-07-13T23:01:15.503Z,5aa2d570cb4f0f7020b170aa
4296,2017-01-25T00:00:00.000Z,SEVERE WINTER STORM AND FLOODING,2016-12-14T00:00:00.000Z,2016-12-17T00:00:00.000Z,Major Disaster,OR,Oregon,Severe Storm(s),2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,b95c1daf29ec127c171c42b8e45165d07f3cd869,2021-07-13T23:01:15.334Z,5aa2d570cb4f0f7020b170af
4273,2016-06-25T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-06-22T00:00:00.000Z,2016-06-29T00:00:00.000Z,Major Disaster,WV,West Virginia,Flood,2016-06-25T00:00:00.000Z,2016-07-06T00:00:00.000Z,,86af0b87d255c06afe4a1bd3f0e34710379adf98,2021-07-13T23:01:15.431Z,5aa2d570cb4f0f7020b170b4
4268,2016-03-25T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-09T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,MS,Mississippi,Flood,2016-03-25T00:00:00.000Z,2016-04-13T00:00:00.000Z,,e3280291354ece957a912fcb3c40fcfbf9f77008,2021-07-13T23:01:15.446Z,5aa2d570cb4f0f7020b170b5
4246,2015-12-23T00:00:00.000Z,SEVERE STORM AND STRAIGHT-LINE WIND,2015-11-17T00:00:00.000Z,2015-11-17T00:00:00.000Z,Major Disaster,ID,Idaho,Severe Storm(s),2015-12-23T00:00:00.000Z,2020-09-29T00:00:00.000Z,2020-09-29T00:00:00.000Z,f953d1ff49420bb229ebb6b2d390f399a5b1bb3e,2021-07-13T23:01:15.514Z,5aa2d570cb4f0f7020b170ba
4291,2016-11-02T00:00:00.000Z,HURRICANE MATTHEW,2016-10-07T00:00:00.000Z,2016-10-15T00:00:00.000Z,Major Disaster,VA,Virginia,Hurricane,2016-11-02T00:00:00.000Z,2016-11-10T00:00:00.000Z,,75a9307b272217e1b8b218cb8ff80085a0a9293e,2021-07-13T23:01:15.344Z,5aa2d570cb4f0f7020b170bf
4270,2016-05-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2016-03-08T00:00:00.000Z,2016-03-13T00:00:00.000Z,Major Disaster,AR,Arkansas,Severe Storm(s),2016-05-06T00:00:00.000Z,2016-05-06T00:00:00.000Z,,f93d6e362d432a2eab258832949d9b2a0f81d29c,2021-07-13T23:01:15.440Z,5aa2d570cb4f0f7020b170c4
3374,2016-01-02T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-22T00:00:00.000Z,2016-01-09T00:00:00.000Z,Emergency,MO,Missouri,Flood,2016-01-02T00:00:00.000Z,2021-06-03T00:00:00.000Z,2021-06-01T00:00:00.000Z,32f9d64d8ca9b2157bc2402630863330faf34c08,2021-07-13T23:01:15.511Z,5aa2d570cb4f0f7020b170c9
3375,2016-01-16T00:00:00.000Z,CONTAMINATED WATER,2014-04-25T00:00:00.000Z,2016-08-14T00:00:00.000Z,Emergency,MI,Michigan,Toxic Substances,2016-01-16T00:00:00.000Z,2017-09-12T00:00:00.000Z,2017-08-24T00:00:00.000Z,7ef8d77b78f9fd7620a93e795a4fff60a6941253,2021-07-13T23:01:15.506Z,5aa2d570cb4f0f7020b170b9
4295,2017-01-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-20T00:00:00.000Z,2017-01-21T00:00:00.000Z,Major Disaster,MS,Mississippi,Tornado,2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,b3d766df20c2e649cb9a949e6c0c1124d7122a8d,2021-07-13T23:01:15.332Z,5aa2d570cb4f0f7020b170be
4275,2016-08-03T00:00:00.000Z,TORNADO,2016-06-11T00:00:00.000Z,2016-06-11T00:00:00.000Z,Major Disaster,MT,Montana,Tornado,2016-08-03T00:00:00.000Z,2016-08-03T00:00:00.000Z,,9233b6455a35e8c192734a7c518dd9968e86ad67,2021-07-13T23:01:15.419Z,5aa2d570cb4f0f7020b170c3
4251,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,Major Disaster,AL,Alabama,Severe Storm(s),2016-01-22T00:00:00.000Z,2016-01-22T00:00:00.000Z,,a43687260f6639fee0157dfab1141887083f832e,2021-07-13T23:01:15.505Z,5aa2d570cb4f0f7020b170c8
3376,2016-02-05T00:00:00.000Z,FLOODING,2015-12-28T00:00:00.000Z,2016-02-01T00:00:00.000Z,Emergency,LA,Louisiana,Flood,2016-02-06T00:00:00.000Z,2019-04-24T00:00:00.000Z,2019-04-24T00:00:00.000Z,9e6f4c10c4c0865089c2e94aa99eb05fac594c0f,2021-07-13T23:01:15.469Z,5aa2d570cb4f0f7020b170b8
4301,2017-02-14T00:00:00.000Z,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,Major Disaster,CA,California,Severe Storm(s),2017-02-14T00:00:00.000Z,2017-02-14T00:00:00.000Z,,31055776dbc3c0621c510cf922f1a0fe61684361,2021-07-13T23:01:15.291Z,5aa2d570cb4f0f7020b170bd
4280,2016-09-28T00:00:00.000Z,HURRICANE HERMINE,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,2016-09-28T00:00:00.000Z,2016-09-28T00:00:00.000Z,,2ab039a5fedbca788d61a27796db59e4bbc5a8f5,2021-07-13T23:01:15.361Z,5aa2d570cb4f0f7020b170c2
4255,2016-02-09T00:00:00.000Z,"SEVERE WINTER STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-26T00:00:00.000Z,2016-01-21T00:00:00.000Z,Major Disaster,TX,Texas,Severe Storm(s),2016-02-09T00:00:00.000Z,2019-11-13T00:00:00.000Z,,67e1e9c8aada0cc9da8bdc0cb45acd5020242cb4,2021-07-13T23:01:15.461Z,5aa2d570cb4f0f7020b170c7
4263,2016-03-13T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-08T00:00:00.000Z,2016-04-08T00:00:00.000Z,Major Disaster,LA,Louisiana,Flood,2016-03-13T00:00:00.000Z,2016-04-12T00:00:00.000Z,,e6485dd6ea515e185bd74e576e2406de757e762e,2021-07-13T23:01:15.453Z,5aa2d570cb4f0f7020b170b6
4241,2015-10-05T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-10-01T00:00:00.000Z,2015-10-23T00:00:00.000Z,Major Disaster,SC,South Carolina,Flood,2015-10-05T00:00:00.000Z,2015-10-26T00:00:00.000Z,,509a45dff3d6697727220d520d6e86f6aed93008,2021-07-13T23:01:15.519Z,5aa2d570cb4f0f7020b170bb
4286,2016-10-11T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-30T00:00:00.000Z,Major Disaster,SC,South Carolina,Hurricane,2016-10-11T00:00:00.000Z,2016-11-14T00:00:00.000Z,,67296b83e698cb122d3be146be8fd1c889f0b804,2021-07-13T23:01:15.352Z,5aa2d570cb4f0f7020b170c0
4265,2016-03-16T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,DE,Delaware,Snow,2016-03-16T00:00:00.000Z,2021-05-24T00:00:00.000Z,2021-05-24T00:00:00.000Z,8581d023993d4bc52925bba179b9e88f1f92402b,2021-07-13T23:01:15.450Z,5aa2d570cb4f0f7020b170c5
